date,rating,review,pcn,surgery
2026-06-02 10:59:32,Neither good nor poor,"Yes, read what the patient has written about their latest symptoms rather than assume it’s a previous illness.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:01:52,Very good,NO,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:11:16,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:12:08,Good,"In the middle of consult, one of the receptionists burst into the room unexpectedly to interrupt us. She said that ""my colleague thinks that someone entered this room when she's not supposed to."" She then realised that it wasn't the case, and apologised. It was a very odd situation, and I hope the surgery could investigate what happened here, and why the ""colleague"" thought that way about me entering Dr O'Mahony's consult room, as clearly I entered the room because the Dr called my name.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:15:23,Very poor,Yes a follow up call from the doctor,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:16:02,Very good,No. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:20:22,Poor,"Reception was fine, bar not being able to book the blood check",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:28:17,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:33:32,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:37:14,Very good,"Electronic and by email access, as in writing is often easier for me because of the language difficulty",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 11:48:59,Don't know,An appointment,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 12:19:26,Very good,The ability of booing an appointment with a doctor by using the NHS app would be appreciated. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 12:33:28,Very good,No. I have no regrets joining the practice best decision I made. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 12:35:15,Very good,no,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 12:57:13,Very good,No ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 13:05:17,Good,Yes a confirmation SMS would have helped or a notificati in in the NHS app,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 13:18:37,Good,"Within the limitations of NHS funding, probably not!",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 13:28:58,Good,Women coughing very badly inthe waiting room should have been offered a mask,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 13:36:19,Very good,Nothing don’t try to fix what clearly isn’t broken 😊,Brompton-Health-PCN,Scarsdale-Medical-Centre
2026-06-02 13:46:58,Good,no,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 14:00:03,Good,There was no follow up on the urine test or my complaint ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 14:33:43,Neither good nor poor,"Yes, certainly not having too wait almost two weeks to see a doctor about my medical problem. It would be nice not to have to see doctors that you have never met before. Why is the surgery taking on new patients when the current ones wait so long to see a doctor especially if they request too see a certain one?",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 15:02:34,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 15:08:11,Very good,NO,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 15:15:33,Very good,No bt I am still waiting to hear from specsavers re nhs hearing test but Dr said could take a couple of weeks and to call if I hav’nt heard from them for my appointment ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 15:27:02,Good,A reminder as to which surgery building to attend first my appointment o,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 15:36:54,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 15:45:47,Very poor,"Yes : ensure that I receive  copies of hospital letters in a way that is accessible  to me / Follow up on issues after referral /help to pursue appointments after referral and help to pursue treatment as necessary. These are just a few points that cause me problems and anxiety. E.g. I have had a number of tests and investigations over the last few months, instigated by the hospital. But have had no discussion with the g p re. Results, treatments etc. Though I know the practice has received reports from the hospital.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 16:13:36,Neither good nor poor,"I should have been booked in for the appointment time and slot that was confirmed to me in writing twice. When I called back the practice after a missed call that turned out to be a telephone appointment I was never told about, I was treated as if the mistake were mine, despite having my F2F appointment confirmed twice in writing to be at a different time. An alternative appointment was given to me several days later, which felt especially annoying as the appointment itself seemed to be unnecessary and seemed as though it could have happened by phone or through Patches. ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 16:39:14,Don't know,An actual consultation might have helped.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 16:41:29,Very good,"Nothing, it was perfect ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 17:11:47,Very good,I'm totally happy with my GPs services,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-02 18:16:57,Very good,"I cannot fault my experience in any way. I was treated with impeccable politeness , I wasn’t fobbed off or ignored by the lively doctor that I saw. ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 20:06:15,Very poor,Commitment to doing work for the patient,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 21:22:45,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-02 23:12:53,Neither good nor poor,I am a patient suffering from a medical situation and have needs that need to first be understood and then supported in the best way possible.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 01:26:04,Very good,No.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 08:19:25,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-03 08:49:08,Very good, Be able to reach out more information digitally in the waiting room,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 09:59:51,Very good,No my experience always great ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 11:27:22,Very good,I was very content with the feeling that my condition had been taken seriously.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 11:35:27,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-06-03 12:49:10,Poor,Mentioned above.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 12:59:29,Good,No thank you!,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 13:17:42,Very good,Some degree of follow up. I recognised that would be hard,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 13:18:36,Very good,Not,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 14:39:44,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 14:54:04,Very good,Not so far as I am aware,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 16:03:03,Very good,All good,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-03 16:10:31,Very good,I received everything that required to understand  what the next steps were for both of us,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 17:27:19,Very good,"No,all went well.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-03 17:33:29,Very good,No!,Brompton-Health-PCN,The-Good-Practice
2026-06-03 17:35:54,Very good,Keep up with the same spirit ,Brompton-Health-PCN,The-Good-Practice
2026-06-03 17:38:47,Very good,No they dealt with everything very well.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-03 17:42:53,Very good,Not really,Brompton-Health-PCN,The-Good-Practice
2026-06-03 17:45:01,Very good,None at the moment.,Brompton-Health-PCN,The-Good-Practice
2026-06-03 17:56:52,Very good,"No, all is very good.",Brompton-Health-PCN,The-Good-Practice
2026-06-03 18:04:10,Very good,Not really. All good.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-03 18:30:08,Very good,"Maybe be informed if there are any trials taking place to maybe come off medication
I only take two tablets .",Brompton-Health-PCN,The-Good-Practice
2026-06-03 18:36:50,Very good,As above.,Brompton-Health-PCN,The-Good-Practice
2026-06-03 18:44:26,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-03 19:09:56,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-03 19:12:12,Very good,No everything was perfect as usual.,Brompton-Health-PCN,The-Good-Practice
2026-06-03 19:28:54,Good,No. They weren’t put to the test in anyway.,Brompton-Health-PCN,The-Good-Practice
2026-06-03 19:40:47,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-04 06:14:34,Good,The booking system and better chances to see the doctor you prefer talk to. ,Brompton-Health-PCN,The-Good-Practice
2026-06-04 07:52:02,Good,Possibly to be on time on the telephone appointments.,Brompton-Health-PCN,The-Good-Practice
2026-06-04 09:53:54,Very good,possibly,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-04 10:45:16,Very good,No. Overall it was a very good experience.,Brompton-Health-PCN,The-Good-Practice
2026-06-04 11:00:04,Very good,So far none ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-04 14:09:35,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-04 17:58:56,Very good,"NOT REALLY, I HAVE BEEN TO THE ORTHOPAEDIC AND TRAMA DEPARTMENT, AND I HAVE BEEN REFERRED TO ST MARYS HOSPITAL, PRAED STREET PADDINGTON, VIS MY DOCTOR",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-05 06:09:27,Good,Nothing more this visit..,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-05 07:49:08,Very good,The reception man is very helpful and the nurse who did my bloodtest is very very nice Nathan,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-05 07:52:15,Very good,None. All good ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-05 08:07:59,Very good,No thanks. ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-05 10:00:06,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-05 14:14:35,Neither good nor poor,Yes if things could move a bit faster it would be great.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-05 15:05:37,Very good,No,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-05 17:22:50,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-05 17:22:59,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-05 17:24:26,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-05 17:25:16,Good,"Appointment time being kept, waited over 30 mins passed my booked time.",Brompton-Health-PCN,The-Good-Practice
2026-06-05 21:41:00,Very poor,"Everything, the reception, the waiting time, the rush of the doctor. ",Brompton-Health-PCN,The-Good-Practice
2026-06-05 21:52:55,Very good,No  Was very happy with my first visit   ,Brompton-Health-PCN,The-Good-Practice
2026-06-05 23:50:18,Poor,Have more doctors on duty. Lots on the list but all part time!,Brompton-Health-PCN,The-Chelsea-Practice
2026-06-06 05:02:13,Very good,"At this rate, all was delivered well. ",Brompton-Health-PCN,The-Good-Practice
2026-06-06 07:27:05,Poor,"Getting an appointment would be a start

My prescription took 8 hours to be issued! Far too late for me to get to the pharmacy before it closed 😡",Brompton-Health-PCN,The-Good-Practice
2026-06-06 07:29:17,Very good,A cup of tea lol,Brompton-Health-PCN,The-Good-Practice
2026-06-06 08:01:52,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-06 08:17:18,Very good,No,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-06 08:57:47,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-06 09:16:40,Good,No.,Brompton-Health-PCN,The-Good-Practice
2026-06-06 09:33:21,Very good,More appointment options in the triage app.,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-06 09:42:19,Good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-06 15:22:56,Neither good nor poor,"Receptionist attention to detail and ability to communicate with patience and actively listen the matter. I fee that only times she tried to find a solution to anything is when you insist of something being wrong or incorrect or high risk of delaying.

1st time - My urgent appointment was cancelled while I was in the waiting room. Only after insisting, we found a new one 1.5 week later vs. 1 mont later in July.

2nd time:  I had been scheduled for a full Thyroid blood test due to my past thyroid cancer which is in my file. I arrived for 10am test at 9:57 and she asked me to take a seat. 10:30 I went to follow up on my appointment to see what is causing the delay and she said system says I had cancelled it and I just have a doctors appointment at 11. Rude and non solution oriented. After insisting I had not cancelled anything she arrange to have the blood test 30 minutes later.

3rd time: blood test done, but GP appointment starts with realization that it was not the right test and adviced I can ask front desk for another test appointment for the same day or next couple of days so that doctor can follow up on the needed test results. Again same front desk lady initial reaction is not possible to have it done next 2 weeks, but then goes and check and nurse is free and can take the needed blood test right after.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-06 15:28:55,Neither good nor poor,I want a proper assistance and medical needs.,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-06 16:01:18,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-06 16:13:20,Good,Not really ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-06 17:26:36,Very good,No.,Brompton-Health-PCN,The-Good-Practice
2026-06-06 17:27:58,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-08 07:27:37,Good,Ot was ok,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-08 12:04:52,Very good,If I could’ve made an in-person appointment over the phone,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-08 12:48:11,Very good,No,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-08 13:04:27,Very good,N/a,Brompton-Health-PCN,The-Good-Practice
2026-06-08 13:26:37,Very good,Being able to talk to the Dr.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-08 16:59:07,Very good,-,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-08 17:02:05,Good,If this woman working on reception could have some training to learn how to be kind or at least not rude to people coming into the practice. ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-08 17:03:22,Very good,"Earlier appointment with my GP. 
",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-08 17:27:11,Very good,No ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-08 17:28:59,Very good,No ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-08 17:31:49,Very good,No,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-08 19:04:15,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-08 19:27:22,Very good,"GP recommended I return after one week, but no appt available with same doctor until two weeks later.",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-09 07:49:55,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-09 10:00:39,Good,None that spring to mind .,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-09 10:33:22,Good,"The blood tests can not be taken with your workers 
They can never drraw blood from me - best to direct me straight to phlebotomy at chel west hospital",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-09 12:44:03,Very poor,Unprofessional. Not even an apology ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-09 13:55:48,Very good,Nothing ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-09 15:19:52,Very good,thank you :),Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-09 15:39:17,Very good,Very good ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-09 16:35:40,Poor,To see a Qualified Dr ,Brompton-Health-PCN,The-Good-Practice
2026-06-09 16:48:29,Very poor,To have a more compassionate doctor who is not condescending. We no longer live in a world where the doctor knows it all and treats the patients like ignorant people ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-09 18:34:41,Very good,No,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-09 19:59:48,Good,The blood pressure monitors are high results at the health centre.  2nd time BP Comes down alot  noticeably at home.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-09 20:03:18,Very poor,Hopefully to see someone with experience to understand what I’m talking about a follow-up. ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-10 11:14:52,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-10 13:39:03,Very good,Longer visiting time with the GP. ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-10 13:43:46,Very good,I don’t know,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-10 14:02:53,Very good,Nothing I can think of,Brompton-Health-PCN,The-Good-Practice
2026-06-10 19:35:46,Very good,Not really.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-10 19:54:04,Good,"An earlier follow up doctors appointment in the surgery 
",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-11 11:04:06,Very good,no,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-11 11:45:48,Good,NOTHING,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-11 16:25:15,Very good,Nothing at all,Brompton-Health-PCN,The-Good-Practice
2026-06-11 16:26:38,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-11 16:28:14,Very good,Nothing.. Perfect 👌🏻 ,Brompton-Health-PCN,The-Good-Practice
2026-06-11 16:34:24,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-11 17:41:26,Very good,I don't think so.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-11 18:35:10,Very good,"at the acceptance, if the automatic
registration doesn’t work make sure to let the patients know they need to announce themselves . i had to wait and was not sure what to do ",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-11 19:06:56,Very good,"No, I appreciate this practice ",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-06-12 07:14:02,Very good,No,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-12 14:06:03,Very good,No I doubt it ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-12 17:34:15,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-12 21:26:38,Very good,Not a single thing.,Brompton-Health-PCN,The-Good-Practice
2026-06-12 22:57:25,Very good,Bit of a wait even though surgery appeared empty,Brompton-Health-PCN,The-Good-Practice
2026-06-13 05:26:23,Very good,No,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-06-13 05:40:58,Very good,Nothing,Brompton-Health-PCN,The-Good-Practice
2026-06-13 09:02:44,Very good,It’s perfect ,Brompton-Health-PCN,The-Good-Practice
2026-06-14 10:35:21,Very good,Did not see a fault at all,Brompton-Health-PCN,The-Good-Practice
2026-06-16 13:45:14,Good,Yes ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-16 18:48:57,Very good,No.,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-17 17:12:27,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-17 17:26:01,Very good,I can’t think of anything.,Brompton-Health-PCN,The-Good-Practice
2026-06-17 17:26:54,Very good,That was good as expected.,Brompton-Health-PCN,The-Good-Practice
2026-06-17 17:28:07,Good,"Many times I called after 8.00 am,and after waiting in the queue, I was told, that you have to make a call tomorrow. 
Nonsense.",Brompton-Health-PCN,The-Good-Practice
2026-06-17 18:41:02,Good,Getting an appointment earlier in the week ,Brompton-Health-PCN,The-Good-Practice
2026-06-17 18:44:35,Very good,They are very helpfull ,Brompton-Health-PCN,The-Good-Practice
2026-06-17 19:05:59,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-18 11:18:42,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 11:19:42,Very good,No ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 11:20:06,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 11:26:47,Very good,Happy with the Service.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 11:27:29,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 11:50:57,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 11:54:15,Very poor,"I think an older more experienced MD should have seen me. My eyes, hearing and mobility are badly affected and I I can barely walk with a stick.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 11:59:12,Neither good nor poor,Nice guy ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:02:14,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:05:39,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:07:29,Neither good nor poor,"No, sometime things go well and other times you are left disappointed ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:12:02,Very poor,Everything ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:13:34,Very good,"I have a lot of issues going on medically at the moment and hadn't got enough time to discuss everything. 
",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:14:40,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:18:32,Very good,Nah'.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:19:32,Very poor,"Allocate me an appointment as requested, as advised by A&E and my Marsden nurse. I ran out of credit on my phone while trying to schedule the appointment.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:21:28,Poor,My daughter Lucy Knight (Lead Member on RBKC Council for Adult Social Care and Public Health) suggested last week that it is possible that the model of Health Partners at Violet Melchett could be adopted across the Borough. I will see her on Sunday where I will suggest that she looks at other practices as well because at present HPVM is not working 100% ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:28:31,Neither good nor poor,Perhaps to use less invasive surgical procedures such as cryodestruction or laser treatment,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:33:02,Very good,No ir was Great ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:40:31,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:42:31,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-18 12:47:10,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-18 12:48:45,Good,I can't think of any at the moment. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 12:51:52,Very good,Reception ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-18 13:12:48,Don't know,I wasnt there,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 13:35:16,Very poor,"At the very least, one would expect a basic level of effort. Even if they lack genuine empathy for the patients or passion for their work, maintaining a standard of professionalism and courtesy is essential. Unwarranted, blunt personal remarks serve no constructive purpose. Instead, they merely foster an extremely toxic environment, project an aura of indifference, and breed a climate of heavy passive-aggression.

I must add that the reception staff was both courteous and professional. However, the treatment and behavior of the rest of the Centre completely overshadowed the warm reception.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 13:38:39,Good,Sooner nhs applicationss,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 14:17:25,Very good,I was only there briefly. I have not tried to see a GP,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 14:31:00,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 14:40:17,Very good,No.. couldn’t fault ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 14:48:30,Very good,No. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 15:07:17,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 15:10:32,Good,"No , I was satisfied with the service.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 15:19:19,Very good,Nothing,Brompton-Health-PCN,The-Good-Practice
2026-06-18 15:25:19,Good,WFH telephone  appointments disappointing ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 15:28:53,Very good,"The text message confirming prescription had been issued didn't say where it could be collected. Having only ever had one prescription from the practice before, I guessed it would be at the same pharmacy but had to call to confirm. Adding ""for collection at x."" would have saved both  me and your receptionist time. ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 15:50:13,Very good,Very grateful for a Home visit as bedbound with Paul eyesight,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 16:10:56,Don't know,Hope my illness can be resolved soon ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 16:26:13,Very good,-,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 17:18:55,Very good,All good,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-18 17:21:41,Very good,Everything is good thank you so much.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-18 17:30:50,Very good,Can’t think of anything. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 17:34:18,Very good,no,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 17:45:48,Very good,"It is a hard one, because the best suggestions usually come from genuine frustrations and from what I've described, I don’t really have any.

In situations like this, I think it’s perfectly acceptable to say that you don’t have any significant suggestions for improvement. Healthcare staff are often inundated with criticism, so thoughtful positive feedback can be just as valuable.

However, If you feel I should offer something, I’d keep it very light and constructive:

I visit the practice relatively infrequently, but on every occasion I have found the service excellent. Staff are friendly, professional and responsive, and I particularly appreciate the prompt communication and ease of access to advice. I do not have any major suggestions for improvement. If anything, I would simply encourage the practice to continue maintaining the high standards of care and communication that it already provides.



",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 17:46:29,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 17:49:32,Neither good nor poor,The taking of blood hurt (right arm and I had a PSA test through my work policy an hr before in the left arm so this was comparative). I carried a bruise for the next week. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 18:15:08,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 18:15:25,Poor,If a medicine needs to be taken for 2 weeks and a tub of that medicine lasts only one week then do prescribe 2 tubs.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 18:21:15,Very good,the stool tests didnt seem to work i am doing another now ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 18:41:41,Very good,"Having extended GP appointments, for instance, weekends ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 19:32:52,Very good,The doctor! ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-06-18 21:07:21,Very good,No,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-06-18 21:08:07,Good,No suggestion ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-18 21:45:29,Neither good nor poor,Shorter turnaround times ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-19 06:00:10,Very good,Everything was very good ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-19 06:05:55,Very good,No,Brompton-Health-PCN,The-Good-Practice
2026-06-19 06:16:31,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-06-19 07:28:38,Very good,No,Brompton-Health-PCN,Kensington-Park-Medical-Centre
